PostID,Post Description,Date,Language Code,Full Language,Sentiment
B7ylm72IajJ,"🌎 AS 2019-n CoV INVADES, our concerns increase.
It is a time to realise each of us have a VOICE ; OR NOT. Similar to the SENTIMENT BEINGS who are EXPLOITED by HUMANS, we are exploited by businesses/politics unless we VOICE OUT & SHARE OUR MESSAGES.
•
🏥 Health officials around the world are keeping a close watch on an outbreak of 2019-n CoV in China, which is spreading around Asia & has reached the United States, Canada, France, South Korea, Japan, Thailand, Taiwan, Japan, Vietnam, Singapore, & Australia.
😷 Governments are responding with stepped-up surveillance of airline passengers arriving from the affected area to try keep the outbreak under control.
❓ What is making people sick?
Scientists identified 2019-n CoV.
🤧 A YouTube Wuhan Citizen shares a real live urgent Corona Virus situation seeking awareness & attention-from his opinion, a case more severe than the previous 2002 Corona virus-SARS. Yet China is reporting to the media that it is less perilous than 2002 SARS & deliberately hiding the real infected numbers. Not all are wearing the n95 respiratory mask that has a 80% of protecting wearers, providing they're wearing the right fit. At the beginning of the virus, the public was not alerted to put on masks immediately. Infected ones are sent home & people collapsing on the streets, as the YouTube citizen stated, is causing shock. The virus has no symptoms & the city is in chaos daily, with responsible authorities who have already fled Wuhan.
(🎦 https://youtu.be/7OEqybiGdaA)
We are the majority who have much more power to change situations when we voice our rights as individuals, share information & support each other.
Sources:
👉 https://m.facebook.com/theNewsmonger/
👉 Epoche Times source: Citizens who spread awareness of 2019-n CoV via the internet on 08.01.2019 were arrested, the public were uninformed.
• ☮️ Take Care of Yourself!
•
🌏 News & Info Tags for You
•
•
•
#coronavirus #coronaviruses #coronavirusoutbreak #coronavírus #coronavirusmemes #coronavirus2020 #coronaviruschina #coronavirüsü #coronavirusmemes #coronaviridae #coronavirusnews #coronavirusyoutube2020 #coronaviruesue #coronavirusawareness #coronavirusupdate #coronaviruschino",01/26/2020,en,English,negative
B7yShbJhtOo,"A grave crisis worsens as new facts emerge have the Chinese people lost faith in their govt.
The virus was first thought to be similar to the one Mers n sars transmitted via bat's but the peculiar mutation indicates it is most likely from snake, that eats bat's, so it is rapidly mutating unstable highly infectious and also infecting during gestation all the signs of this are gravely bad, happy new year and Chinese new year everybody ⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
⁣
#coronavirus #coronaviruses #coronavirusoutbreak #coronaviruschina #coronavirusmemes #coronavírus #coronavirüs #coronaviruschino #coronavirüsü #coronavirus2020 #coronavirusdewuhan #coronaviruswuhan #coronavirusmeme #coronavirusu #coronavirusnews #coronavirusawareness #coronavırus #coronavirusupdate #wuhancoronavirus #coronavirussucks #houston #coronavirusmexico #California #coronaviruse #coronavirusfree #coronavirus😷 #coronavirus‼️ #coronavirusalert #coronavirusprevention #chicago",01/26/2020,en,English,negative
B7yLHKIh80G,"Todo lo que debes saber sobre la nueva pandemia de origen Chino.
.
.
.
.
.
#coronavirus #coronavírus #coronaviruses #coronavirüsü #coronavirusoutbreak #coronavirüs #coronaviruschina #coronaviruschino #coronavirusdewuhan #coronavirusawareness #coronavirussucks #coronaviruscanino #coronavirusmeme #coronaviruswuhan #coronavirusinfection #coronavirus2020 #coronavırus #coronavirusfelino #coronavirusfree",01/26/2020,en,English,neutral
B7yDOfrB8kZ,"China's #coronovirus death toll rises to 56.... FOLLOW: @hashttag.news for more “FLASH UPDATES”. ———————————————————————— CHINA 🇨🇳;Dozens of cases have been reported across China, Thailand, South Korea & the United States sparking fears of a possible pandemic. ———————————————————————— FOLLOW: @hashttag.news⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
FOLLOW: @hashtag.cinemas⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
FOLLOW: @hashtag.memz ———————————————————————— #CoronaVirusIndia #CorpnaVirusinindia #coronavirus #coronaviruses #coronaviruschina #coronavirusoutbreak #coronavírus #coronavirüs #coronavirusmemes #coronaviruschino #coronavirusupdate #coronavirusawareness #coronavirusnews #coronavirus2020 #WHO #WorldHealthOrganization #CHINAvirus #china #virus #news  #internationalnews #socialnews #politicalnews #Seithigal.",01/26/2020,en,English,negative
B7w4iWEhEkA,"Veme or Video Meme #706: I Guarantee Y’all, This Disease Is Man Made. #coranavirus #coronavirus #coronaviruses #coronavirusoutbreak #coronavirusawareness #TheShitUSeeIn2020",01/26/2020,en,English,positive
B7xjeXnJaHn,Medical care personnel all over the country has been mobilized to support Wuhan. Here you can see a mother hugging her family in Sichuan before getting on the bus that will bring 30 medical care workers from Sichuan’s People’s Hospital to Wuhan #ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness,01/26/2020,en,English,positive
B7xr6eDJb8K,This medical staff shares her story how she decided to help at the fewer clinic without telling her family. She says she is concerned about the impact it would have on them. In order for them not to find out she doesn’t write her own name on her uniform. Since the protective gear covers them completely they normally write their names on their uniforms in order to distinguish one another #ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness,01/26/2020,en,English,positive
B7xmzQ2pwXs,Medical staff try not to drink or use the restroom during their shift at the hospital. It would take too much time to take everything off and they would need a new set of clothes making it a wasteful and tedious process that they try to avoid #ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness,01/26/2020,en,English,negative
B7xsLzrH8Qs,"Dew Air, Hand Sanitiser & the Disinfect are all effective at killing germs and viruses like the Coronavirus. They can’t cure someone who has the virus but are ideal at helping to prevent the spread of it to other family members #coronavirus #coronavirusoutbreak #coronavirusawareness #ecofriendly #sustainable #zerowaste #eco #sustainability #gogreen #recycle #nature #sustainableliving #environment #vegan #green #mineral #minerals #love #reuse #savetheplanet #natural #greenliving #reusable #crueltyfree #responsibility #ecoresponsibility",01/26/2020,en,English,positive
B703Z2cFXr5,"Coronavirus is found in human embryonic tracheal organ cultures obtained from the respiratory tract of an adult with a common cold.

Coronaviruses can be transmitted through coughing and sneezing, coming in close contact, such as touching or shaking hands, touching your mouth, nose, or eyes before washing your hands after touching a contaminated object or surface. 
#Coronavirusoutbreak #coronavirus #coronavirusawareness",01/27/2020,en,English,negative
B70jhnLpiIV,"A doctor working at Wuhan’s forefront kneeling on the ground treating a patient. 
中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus",01/27/2020,en,English,negative
B71Prx2Jnaf,"This mother found an additional way to make sure her kids don’t play around with their masks and are extra protected. In some cities wearing masks has become mandatory in order to use public transportation. Protecting yourself means protecting others!

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus",01/27/2020,en,English,positive
B71ckdPJeTJ,"Medical staff from all over China rush to help at the frontline in Wuhan. This couple from Hunan province has only been married for a month and she is on her way to Wuhan. “Take good care of yourself”, the husband says as she boards the train.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",01/27/2020,en,English,positive
B71TyRvqc2M,"😷 Protègez-vous, commandez le vôtre ! ☀️ Lien en bio

Hashtags : 
#virushkalove #coronaviruschino #virushkaslays #coronaviruswuhan #viruses #coronaviruses #coronavirus #coronavirusdewuhan #coronavirusawareness #prilaga #coronaviruschina #coronavírus #virushkaforever #coronavirusnews #coronavirusmemes #coronavirusoutbreak #coronavirüs #virusshawl #virus #virushkareception #coronavirus2020 #happyvirus #popvirus #virusvideo #coronavirusmeme #virusintl #coronavirüsü #virushka #govirus #virushkawedding",01/27/2020,en,English,neutral
B70uon1pzOf,"Jan. 27th, 2020. The first building of the new Huoshenshan Hospital in Wuhan has finished construction within 16 hours. Mr. Zhang and Mr. Deng, former President and Vice President of the Xiaotangshan Hospital built in Beijing during the SARS outbreak came to observe the construction site today.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus",01/27/2020,en,English,negative
B71Rr4apdXK,"PLEASE SWIPE 👉👉👉👉👉
.
Let's double up on our hygiene levels in this season 👌👍👍
#coronavirusawareness#endcoronavirus#healthiswealth#saynotocoronavirus#",01/27/2020,en,English,neutral
B71fP0xJVb7,"31 nurses in Wuhan cutting their long hair short since it decreases the risk of contamination. Medical staff from all of the country has been mobilized to go to Wuhan and help at the frontline.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",01/27/2020,en,English,negative
B71aIPNJipe,"Afternoon of Jan 27th: While police is on duty at a police station in Liuan, Anhui province, a young man enters, leaves 500 masks, expresses his gratitude for their service, and runs away. The police wants to catch up with him, but he is faster and they end up expressing their thanks with a salute.
Some places in China have run low on masks. While factories have encouraged their workers to work 24/7 throughout the Chinese New Year holiday, sending supplies remains often difficult with a lot of delivery services having closed for the holiday. Authorities ask the community to report any cases of sellers pricing goods at unreasonable prices and many of them have already by heavily fined.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",01/27/2020,en,English,positive
B71ceVmoeIg,"70% of people are worried about a worldwide spread of Coronavirus.
.
.
.
————————————————
#coronavirus #coronaviruses #coronavirusoutbreak #survey #coronavirusawareness #corona #coronavirusmemes #health",01/27/2020,en,English,negative
B70l1ylpOAZ,"A supermarket in Hebei province has been fined USD$ 73K for selling cabbage at USD$ 9/ piece. People are encouraged to report any price bidding they witness.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus",01/27/2020,en,English,neutral
B71mkg3BKnY,"Health authorities in Ivory Coast are investigating a suspected case of Wuhan coronavirus in a female student who arrived from China, officials have said.

The student, whom authorities have not named, is the first person to be tested for the virus on the continent, CNN reports.

The virus has killed at least 80 people in the mainland Chinese city of Wuhan.

The 34-year-old student traveled from Beijing to the Félix-Houphouët-Boigny International Airport in Abidjan on Saturday and was coughing, sneezing and experienced difficulty breathing, Ivory Coast's Ministry of Health and Public Hygiene said in statement.

The student was moved to a safe location upon arrival at the airport and is currently under medical observation, the ministry said.

#naturetv #natureviral #punchnewspapers  #coronavirus2020 #coronavirussucks #coronavirus #coronavírus #coronavirusprevention #coronaviruschino #coronavirusfrance #coronaviruse #coronavirüs #coronaviruses_china_wuhan #coronavirusnews #coronavirusindonesia #coronaviruses #coronavirusdewuhan #coronavirusmeme #coronaviruswuhan #coronavirusawareness #coronavirusoutbreak #coronavirüsü #coronavirusu #coronavirusmemes #coronaviruschina #coronavirusupdate",01/27/2020,en,English,negative
B71vXjvA6uQ,"we gotta hurry and find and help people with the corona virus😥
(cred: @lifewithpaulinemay_)
-
#coronavirus#coronavirusoutbreak#coronavirusmemes#coronavirusawareness#virus#sos#tiktok#memes",01/27/2020,en,English,neutral
B71KLgYJSOg,"A view of the situation in Wuhan after the lockdown was in place for 72 hours.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus",01/27/2020,en,English,negative
